config,model,scheme,fold,criterion,rule,test_recorded_hours,threshold,tuning_sens,tuning_fa,criterion_met_on_tuning,test_sens,test_fa,test_tp,test_fp,test_ref_true,criterion_met_on_test
Glass-2,lr,5fold,3,medication_titration,szcore,175.02666666666667,0.9,0.5142857142857142,4.872668939242029,False,0.45714285714285713,34.00624666717452,16.0,248.0,35.0,False
Glass-2,lr,5fold,3,medication_titration,ali,175.02666666666667,0.96,0.0,4.601965109284139,False,0.02857142857142857,2.742439247352784,1.0,20.0,35.0,False
Glass-2,lr,5fold,3,realtime_alert,szcore,175.02666666666667,0.95,0.2571428571428571,1.7595748947262884,False,0.45714285714285713,8.090195779690713,16.0,59.0,35.0,False
Glass-2,lr,5fold,3,realtime_alert,ali,175.02666666666667,,,,False,,,,,,False
Glass-2,lr,5fold,4,medication_titration,szcore,177.31555555555556,0.78,0.05555555555555555,4.087752755011428,False,0.5142857142857142,11.775616603168238,18.0,87.0,35.0,False
Glass-2,lr,5fold,4,medication_titration,ali,177.31555555555556,0.67,0.0,4.402195274627691,False,0.11428571428571428,21.79165831161019,4.0,161.0,35.0,False
Glass-2,lr,5fold,4,realtime_alert,szcore,177.31555555555556,0.88,0.05555555555555555,1.886655117697582,False,0.2857142857142857,2.57168638459996,10.0,19.0,35.0,False
Glass-2,lr,5fold,4,realtime_alert,ali,177.31555555555556,0.87,0.0,1.5722125980813184,False,0.0,3.113094044515741,0.0,23.0,35.0,False
Glass-2,lr,loo,chb16,medication_titration,szcore,19.0,0.91,0.6190476190476191,4.844164045301905,True,0.0,8.842105263157896,0.0,7.0,10.0,False
Glass-2,lr,loo,chb16,medication_titration,ali,19.0,0.88,0.47619047619047616,4.844164045301905,False,0.0,16.42105263157895,0.0,13.0,10.0,False
Glass-2,lr,loo,chb16,realtime_alert,szcore,19.0,0.95,0.5714285714285714,1.9121700178823307,False,0.0,7.578947368421053,0.0,6.0,10.0,False
Glass-2,lr,loo,chb16,realtime_alert,ali,19.0,,,,False,,,,,,False
Glass-2,lr,loo,chb10,medication_titration,szcore,48.022222222222226,0.91,0.3,4.94056203976085,False,1.0,5.997223507635353,7.0,12.0,7.0,False
Glass-2,lr,loo,chb10,medication_titration,ali,48.022222222222226,0.86,0.2,4.803324205323048,False,0.7142857142857143,9.995372512725588,5.0,20.0,7.0,False
Glass-2,lr,loo,chb10,realtime_alert,szcore,48.022222222222226,0.98,0.2,1.784091847691418,False,0.8571428571428571,0.0,6.0,0.0,7.0,True
Glass-2,lr,loo,chb10,realtime_alert,ali,48.022222222222226,0.99,0.0,1.5096161788158153,False,0.0,0.49976862563627944,0.0,1.0,7.0,False
Glass-2,lr,loo,chb01+21,medication_titration,szcore,72.38,0.9,0.22727272727272727,4.605203814709427,False,0.2,0.33158331030671456,2.0,1.0,10.0,False
Glass-2,lr,loo,chb01+21,medication_titration,ali,72.38,0.87,0.18181818181818182,4.605203814709427,False,0.0,0.6631666206134291,0.0,2.0,10.0,False
Glass-2,lr,loo,chb01+21,realtime_alert,szcore,72.38,,,,False,,,,,,False
Glass-2,lr,loo,chb01+21,realtime_alert,ali,72.38,,,,False,,,,,,False
Glass-2,lr,loo,chb09,medication_titration,szcore,67.86555555555556,0.97,0.047619047619047616,4.239496668811131,False,1.0,6.011886245681821,4.0,17.0,4.0,False
Glass-2,lr,loo,chb09,medication_titration,ali,67.86555555555556,0.91,0.0,4.003969076099401,False,1.0,8.48736881743316,4.0,24.0,4.0,False
Glass-2,lr,loo,chb09,realtime_alert,szcore,67.86555555555556,0.99,0.0,1.1776379635586474,False,1.0,4.597324776109628,4.0,13.0,4.0,False
Glass-2,lr,loo,chb09,realtime_alert,ali,67.86555555555556,0.94,0.0,1.8842207416938357,False,1.0,7.072807347860966,4.0,20.0,4.0,False
Glass-2,lr,loo,chb18,medication_titration,szcore,34.63333333333333,0.94,0.043478260869565216,4.374605368184039,False,0.0,0.6929740134744947,0.0,1.0,6.0,False
Glass-2,lr,loo,chb18,medication_titration,ali,34.63333333333333,0.83,0.043478260869565216,3.8599459131035636,False,0.0,0.6929740134744947,0.0,1.0,6.0,False
Glass-2,lr,loo,chb18,realtime_alert,szcore,34.63333333333333,0.98,0.0,1.0293189101609503,False,0.0,0.0,0.0,0.0,6.0,False
Glass-2,lr,loo,chb18,realtime_alert,ali,34.63333333333333,0.89,0.0,1.801308092781663,False,0.0,0.6929740134744947,0.0,1.0,6.0,False
Glass-2,lr,loo,chb13,medication_titration,szcore,33.0,0.95,0.0,4.235333663246156,False,0.0,4.363636363636363,0.0,6.0,12.0,False
Glass-2,lr,loo,chb13,medication_titration,ali,33.0,0.98,0.0,4.43701621863883,False,0.0,0.0,0.0,0.0,12.0,False
Glass-2,lr,loo,chb13,realtime_alert,szcore,33.0,,,,False,,,,,,False
Glass-2,lr,loo,chb13,realtime_alert,ali,33.0,,,,False,,,,,,False
Glass-2,lr,loo,chb02,medication_titration,szcore,34.26555555555556,0.95,0.0,4.337309809147415,False,0.0,2.1012354486202534,0.0,3.0,3.0,False
Glass-2,lr,loo,chb02,medication_titration,ali,34.26555555555556,0.94,0.0,3.943008917406741,False,0.0,2.1012354486202534,0.0,3.0,3.0,False
Glass-2,lr,loo,chb02,realtime_alert,szcore,34.26555555555556,,,,False,,,,,,False
Glass-2,lr,loo,chb02,realtime_alert,ali,34.26555555555556,0.98,0.0,1.9715044587033705,False,0.0,2.1012354486202534,0.0,3.0,3.0,False
Glass-2,lr,loo,chb14,medication_titration,szcore,26.0,0.96,0.0,4.741453358529463,False,0.0,0.0,0.0,0.0,8.0,False
Glass-2,lr,loo,chb14,medication_titration,ali,26.0,0.97,0.0,4.947603504552482,False,0.0,0.0,0.0,0.0,8.0,False
Glass-2,lr,loo,chb14,realtime_alert,szcore,26.0,,,,False,,,,,,False
Glass-2,lr,loo,chb14,realtime_alert,ali,26.0,,,,False,,,,,,False
Glass-2,lr,loo,chb06,medication_titration,szcore,58.733333333333334,0.91,0.21621621621621623,4.926507856056767,False,0.0,21.657207718501702,0.0,53.0,8.0,False
Glass-2,lr,loo,chb06,medication_titration,ali,58.733333333333334,0.91,0.0,4.652812975164724,False,0.0,13.484676503972757,0.0,33.0,8.0,False
Glass-2,lr,loo,chb06,realtime_alert,szcore,58.733333333333334,0.96,0.0,1.368474404460213,False,0.0,7.763904653802497,0.0,19.0,8.0,False
Glass-2,lr,loo,chb06,realtime_alert,ali,58.733333333333334,0.94,0.0,1.6421692853522556,False,0.0,11.441543700340521,0.0,28.0,8.0,False
Glass-2,lr,loo,chb03,medication_titration,szcore,37.00111111111111,,,,False,,,,,,False
Glass-2,lr,loo,chb03,medication_titration,ali,37.00111111111111,,,,False,,,,,,False
Glass-2,lr,loo,chb03,realtime_alert,szcore,37.00111111111111,,,,False,,,,,,False
Glass-2,lr,loo,chb03,realtime_alert,ali,37.00111111111111,,,,False,,,,,,False
Glass-2,lr,loo,chb12,medication_titration,szcore,20.685555555555556,,,,False,,,,,,False
Glass-2,lr,loo,chb12,medication_titration,ali,20.685555555555556,,,,False,,,,,,False
Glass-2,lr,loo,chb12,realtime_alert,szcore,20.685555555555556,,,,False,,,,,,False
Glass-2,lr,loo,chb12,realtime_alert,ali,20.685555555555556,,,,False,,,,,,False
Glass-2,lr,loo,chb22,medication_titration,szcore,30.002222222222223,,,,False,,,,,,False
Glass-2,lr,loo,chb22,medication_titration,ali,30.002222222222223,,,,False,,,,,,False
Glass-2,lr,loo,chb22,realtime_alert,szcore,30.002222222222223,,,,False,,,,,,False
Glass-2,lr,loo,chb22,realtime_alert,ali,30.002222222222223,,,,False,,,,,,False
Glass-2,lr,loo,chb04,medication_titration,szcore,146.6211111111111,,,,False,,,,,,False
Glass-2,lr,loo,chb04,medication_titration,ali,146.6211111111111,0.98,0.0,3.8208834529465276,False,0.0,11.458104411218637,0.0,70.0,4.0,False
Glass-2,lr,loo,chb04,realtime_alert,szcore,146.6211111111111,,,,False,,,,,,False
Glass-2,lr,loo,chb04,realtime_alert,ali,146.6211111111111,0.99,0.0,1.6375214798342261,False,0.0,9.493857940724013,0.0,58.0,4.0,False
Glass-2,lr,loo,chb05,medication_titration,szcore,38.00222222222222,0.87,0.38461538461538464,4.7064292147235705,False,1.0,135.78153324366994,5.0,215.0,5.0,False
Glass-2,lr,loo,chb05,medication_titration,ali,38.00222222222222,0.78,0.0,4.392667267075332,False,0.8,365.6628267352786,4.0,579.0,5.0,False
Glass-2,lr,loo,chb05,realtime_alert,szcore,38.00222222222222,0.95,0.23076923076923078,1.8825716858894281,False,1.0,62.52265949359686,5.0,99.0,5.0,False
Glass-2,lr,loo,chb05,realtime_alert,ali,38.00222222222222,0.82,0.0,1.8825716858894281,False,0.8,303.14016724168175,4.0,480.0,5.0,False
Glass-2,lr,loo,chb19,medication_titration,szcore,28.92888888888889,0.94,0.5769230769230769,4.53107855160395,False,1.0,0.0,3.0,0.0,3.0,True
Glass-2,lr,loo,chb19,medication_titration,ali,28.92888888888889,0.82,0.15384615384615385,4.879623055573484,False,0.0,3.3184821017053308,0.0,4.0,3.0,False
Glass-2,lr,loo,chb19,realtime_alert,szcore,28.92888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb19,realtime_alert,ali,28.92888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb17,medication_titration,szcore,21.006666666666668,0.9,0.7142857142857143,4.244240310458319,True,0.0,6.854966677245319,0.0,6.0,3.0,False
Glass-2,lr,loo,chb17,medication_titration,ali,21.006666666666668,0.92,0.10714285714285714,4.951613695534705,False,0.0,0.0,0.0,0.0,3.0,False
Glass-2,lr,loo,chb17,realtime_alert,szcore,21.006666666666668,0.98,0.5357142857142857,1.7684334626909661,False,0.0,3.4274833386226593,0.0,3.0,3.0,False
Glass-2,lr,loo,chb17,realtime_alert,ali,21.006666666666668,0.98,0.0,1.7684334626909661,False,0.0,0.0,0.0,0.0,3.0,False
Glass-2,lr,loo,chb23,medication_titration,szcore,26.555555555555557,0.88,0.8461538461538461,4.415629928158402,True,0.0,3.615062761506276,0.0,4.0,7.0,False
Glass-2,lr,loo,chb23,medication_titration,ali,26.555555555555557,0.94,0.038461538461538464,4.731032065884002,False,0.0,0.0,0.0,0.0,7.0,False
Glass-2,lr,loo,chb23,realtime_alert,szcore,26.555555555555557,0.97,0.6153846153846154,1.2616085509024006,False,0.0,0.0,0.0,0.0,7.0,False
Glass-2,lr,loo,chb23,realtime_alert,ali,26.555555555555557,0.98,0.0,1.8924128263536009,False,0.0,0.0,0.0,0.0,7.0,False
Glass-2,lr,loo,chb24,medication_titration,szcore,21.295555555555556,0.91,0.23333333333333334,3.5440545671893675,False,1.0,60.85776896587708,16.0,54.0,16.0,False
Glass-2,lr,loo,chb24,medication_titration,ali,21.295555555555556,0.85,0.06666666666666667,4.050348076787849,False,0.375,57.47678180110613,6.0,51.0,16.0,False
Glass-2,lr,loo,chb24,realtime_alert,szcore,21.295555555555556,0.95,0.23333333333333334,0.7594402643977216,False,0.9375,34.936867369299804,15.0,31.0,16.0,False
Glass-2,lr,loo,chb24,realtime_alert,ali,21.295555555555556,0.9,0.03333333333333333,1.7720272835946838,False,0.1875,41.6988416988417,3.0,37.0,16.0,False
Glass-2,lr,loo,chb08,medication_titration,szcore,20.005555555555556,0.86,0.06060606060606061,4.921875,False,1.0,31.1913357400722,5.0,26.0,5.0,False
Glass-2,lr,loo,chb08,medication_titration,ali,20.005555555555556,0.79,0.030303030303030304,3.984375,False,0.4,39.58900305470703,2.0,33.0,5.0,False
Glass-2,lr,loo,chb08,realtime_alert,szcore,20.005555555555556,0.9,0.06060606060606061,1.875,False,1.0,10.797000833101917,5.0,9.0,5.0,False
Glass-2,lr,loo,chb08,realtime_alert,ali,20.005555555555556,0.82,0.030303030303030304,1.875,False,0.2,19.19466814773674,1.0,16.0,5.0,False
Glass-2,lr,loo,chb11,medication_titration,szcore,34.79222222222222,0.97,0.06666666666666667,4.358277041845776,False,0.2,0.0,1.0,0.0,5.0,False
Glass-2,lr,loo,chb11,medication_titration,ali,34.79222222222222,0.91,0.03333333333333333,4.9267479603474,False,0.0,2.0694280330853,0.0,3.0,5.0,False
Glass-2,lr,loo,chb11,realtime_alert,szcore,34.79222222222222,,,,False,,,,,,False
Glass-2,lr,loo,chb11,realtime_alert,ali,34.79222222222222,0.98,0.0,1.8949030616720766,False,0.0,1.3796186887235333,0.0,2.0,5.0,False
Glass-2,lr,loo,chb15,medication_titration,szcore,40.00888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb15,medication_titration,ali,40.00888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb15,realtime_alert,szcore,40.00888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb15,realtime_alert,ali,40.00888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb20,medication_titration,szcore,27.59888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb20,medication_titration,ali,27.59888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb20,realtime_alert,szcore,27.59888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb20,realtime_alert,ali,27.59888888888889,,,,False,,,,,,False
Glass-2,lr,loo,chb07,medication_titration,szcore,59.047777777777775,0.9,0.4074074074074074,3.7876010266056648,False,1.0,10.567713527651808,2.0,26.0,2.0,False
Glass-2,lr,loo,chb07,medication_titration,ali,59.047777777777775,0.86,0.18518518518518517,4.992746807798376,False,0.5,13.81931769000621,1.0,34.0,2.0,False
Glass-2,lr,loo,chb07,realtime_alert,szcore,59.047777777777775,0.92,0.3333333333333333,1.7216368302753022,False,1.0,11.380614568240409,2.0,28.0,2.0,False
Glass-2,lr,loo,chb07,realtime_alert,ali,59.047777777777775,,,,False,,,,,,False
Glass-2,mlp,5fold,0,medication_titration,szcore,76.32555555555555,0.98,0.25,3.754929975336542,False,0.027777777777777776,1.2577700784650547,1.0,4.0,36.0,False
Glass-2,mlp,5fold,0,medication_titration,ali,76.32555555555555,0.95,0.125,3.637588413607275,False,0.0,0.0,0.0,0.0,36.0,False
Glass-2,mlp,5fold,0,realtime_alert,szcore,76.32555555555555,,,,False,,,,,,False
Glass-2,mlp,5fold,0,realtime_alert,ali,76.32555555555555,0.99,0.075,1.7601234259390042,False,0.0,0.0,0.0,0.0,36.0,False
Glass-2,mlp,5fold,1,medication_titration,szcore,204.5311111111111,,,,False,,,,,,False
Glass-2,mlp,5fold,1,medication_titration,ali,204.5311111111111,,,,False,,,,,,False
Glass-2,mlp,5fold,1,realtime_alert,szcore,204.5311111111111,,,,False,,,,,,False
Glass-2,mlp,5fold,1,realtime_alert,ali,204.5311111111111,,,,False,,,,,,False
Glass-2,mlp,5fold,2,medication_titration,szcore,312.25333333333333,,,,False,,,,,,False
Glass-2,mlp,5fold,2,medication_titration,ali,312.25333333333333,,,,False,,,,,,False
Glass-2,mlp,5fold,2,realtime_alert,szcore,312.25333333333333,,,,False,,,,,,False
Glass-2,mlp,5fold,2,realtime_alert,ali,312.25333333333333,,,,False,,,,,,False
Glass-2,mlp,5fold,3,medication_titration,szcore,175.02666666666667,0.98,0.5142857142857142,4.195909364347303,False,0.4857142857142857,61.01927325359945,17.0,445.0,35.0,False
Glass-2,mlp,5fold,3,medication_titration,ali,175.02666666666667,0.91,0.08571428571428572,4.601965109284139,False,0.4,74.4572255656281,14.0,543.0,35.0,False
Glass-2,mlp,5fold,3,realtime_alert,szcore,175.02666666666667,,,,False,,,,,,False
Glass-2,mlp,5fold,3,realtime_alert,ali,175.02666666666667,0.99,0.0,1.8949268097052336,False,0.2,8.227317742058352,7.0,60.0,35.0,False
Glass-2,mlp,5fold,4,medication_titration,szcore,177.31555555555556,0.98,0.027777777777777776,3.773310235395164,False,0.45714285714285713,2.030278724684179,16.0,15.0,35.0,False
Glass-2,mlp,5fold,4,medication_titration,ali,177.31555555555556,0.73,0.0,4.7166377942439555,False,0.02857142857142857,2.9777421295367956,1.0,22.0,35.0,False
Glass-2,mlp,5fold,4,realtime_alert,szcore,177.31555555555556,,,,False,,,,,,False
Glass-2,mlp,5fold,4,realtime_alert,ali,177.31555555555556,0.82,0.0,1.886655117697582,False,0.0,2.707038299578905,0.0,20.0,35.0,False
Glass-2,mlp,loo,chb16,medication_titration,szcore,19.0,,,,False,,,,,,False
Glass-2,mlp,loo,chb16,medication_titration,ali,19.0,,,,False,,,,,,False
Glass-2,mlp,loo,chb16,realtime_alert,szcore,19.0,,,,False,,,,,,False
Glass-2,mlp,loo,chb16,realtime_alert,ali,19.0,,,,False,,,,,,False
Glass-2,mlp,loo,chb10,medication_titration,szcore,48.022222222222226,,,,False,,,,,,False
Glass-2,mlp,loo,chb10,medication_titration,ali,48.022222222222226,,,,False,,,,,,False
Glass-2,mlp,loo,chb10,realtime_alert,szcore,48.022222222222226,,,,False,,,,,,False
Glass-2,mlp,loo,chb10,realtime_alert,ali,48.022222222222226,,,,False,,,,,,False
Glass-2,mlp,loo,chb01+21,medication_titration,szcore,72.38,,,,False,,,,,,False
Glass-2,mlp,loo,chb01+21,medication_titration,ali,72.38,,,,False,,,,,,False
Glass-2,mlp,loo,chb01+21,realtime_alert,szcore,72.38,,,,False,,,,,,False
Glass-2,mlp,loo,chb01+21,realtime_alert,ali,72.38,,,,False,,,,,,False
Glass-2,mlp,loo,chb09,medication_titration,szcore,67.86555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb09,medication_titration,ali,67.86555555555556,0.98,0.0,3.297386297964213,False,0.75,107.50667168748669,3.0,304.0,4.0,False
Glass-2,mlp,loo,chb09,realtime_alert,szcore,67.86555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb09,realtime_alert,ali,67.86555555555556,0.99,0.0,1.4131655562703769,False,0.75,60.82614319160431,3.0,172.0,4.0,False
Glass-2,mlp,loo,chb18,medication_titration,szcore,34.63333333333333,0.99,0.08695652173913043,4.631935095724276,False,0.0,0.6929740134744947,0.0,1.0,6.0,False
Glass-2,mlp,loo,chb18,medication_titration,ali,34.63333333333333,0.9,0.043478260869565216,4.889264823264514,False,0.0,0.6929740134744947,0.0,1.0,6.0,False
Glass-2,mlp,loo,chb18,realtime_alert,szcore,34.63333333333333,,,,False,,,,,,False
Glass-2,mlp,loo,chb18,realtime_alert,ali,34.63333333333333,0.95,0.043478260869565216,1.0293189101609503,False,0.0,0.0,0.0,0.0,6.0,False
Glass-2,mlp,loo,chb13,medication_titration,szcore,33.0,,,,False,,,,,,False
Glass-2,mlp,loo,chb13,medication_titration,ali,33.0,0.97,0.0,3.630285997068133,False,0.0,3.6363636363636362,0.0,5.0,12.0,False
Glass-2,mlp,loo,chb13,realtime_alert,szcore,33.0,,,,False,,,,,,False
Glass-2,mlp,loo,chb13,realtime_alert,ali,33.0,0.98,0.0,0.20168255539267407,False,0.0,1.4545454545454546,0.0,2.0,12.0,False
Glass-2,mlp,loo,chb02,medication_titration,szcore,34.26555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb02,medication_titration,ali,34.26555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb02,realtime_alert,szcore,34.26555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb02,realtime_alert,ali,34.26555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb14,medication_titration,szcore,26.0,,,,False,,,,,,False
Glass-2,mlp,loo,chb14,medication_titration,ali,26.0,0.98,0.0,2.8861020443222816,False,0.0,0.0,0.0,0.0,8.0,False
Glass-2,mlp,loo,chb14,realtime_alert,szcore,26.0,,,,False,,,,,,False
Glass-2,mlp,loo,chb14,realtime_alert,ali,26.0,0.99,0.0,1.649201168184161,False,0.0,0.0,0.0,0.0,8.0,False
Glass-2,mlp,loo,chb06,medication_titration,szcore,58.733333333333334,0.93,0.32432432432432434,4.926507856056767,False,1.0,247.21906923950056,8.0,605.0,8.0,False
Glass-2,mlp,loo,chb06,medication_titration,ali,58.733333333333334,0.77,0.08108108108108109,4.926507856056767,False,0.125,632.5539160045403,1.0,1548.0,8.0,False
Glass-2,mlp,loo,chb06,realtime_alert,szcore,58.733333333333334,0.97,0.24324324324324326,1.9158641662442981,False,0.5,234.96027241770713,4.0,575.0,8.0,False
Glass-2,mlp,loo,chb06,realtime_alert,ali,58.733333333333334,0.87,0.08108108108108109,1.368474404460213,False,0.125,437.2304199772985,1.0,1070.0,8.0,False
Glass-2,mlp,loo,chb03,medication_titration,szcore,37.00111111111111,,,,False,,,,,,False
Glass-2,mlp,loo,chb03,medication_titration,ali,37.00111111111111,0.97,0.029411764705882353,4.987104258410389,False,0.0,3.2431458514759317,0.0,5.0,7.0,False
Glass-2,mlp,loo,chb03,realtime_alert,szcore,37.00111111111111,,,,False,,,,,,False
Glass-2,mlp,loo,chb03,realtime_alert,ali,37.00111111111111,,,,False,,,,,,False
Glass-2,mlp,loo,chb12,medication_titration,szcore,20.685555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb12,medication_titration,ali,20.685555555555556,0.99,0.25,4.696551617028105,False,0.0,0.0,0.0,0.0,27.0,False
Glass-2,mlp,loo,chb12,realtime_alert,szcore,20.685555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb12,realtime_alert,ali,20.685555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb22,medication_titration,szcore,30.002222222222223,,,,False,,,,,,False
Glass-2,mlp,loo,chb22,medication_titration,ali,30.002222222222223,,,,False,,,,,,False
Glass-2,mlp,loo,chb22,realtime_alert,szcore,30.002222222222223,,,,False,,,,,,False
Glass-2,mlp,loo,chb22,realtime_alert,ali,30.002222222222223,,,,False,,,,,,False
Glass-2,mlp,loo,chb04,medication_titration,szcore,146.6211111111111,,,,False,,,,,,False
Glass-2,mlp,loo,chb04,medication_titration,ali,146.6211111111111,,,,False,,,,,,False
Glass-2,mlp,loo,chb04,realtime_alert,szcore,146.6211111111111,,,,False,,,,,,False
Glass-2,mlp,loo,chb04,realtime_alert,ali,146.6211111111111,,,,False,,,,,,False
Glass-2,mlp,loo,chb05,medication_titration,szcore,38.00222222222222,0.92,0.46153846153846156,4.7064292147235705,False,1.0,136.41307525875678,5.0,216.0,5.0,False
Glass-2,mlp,loo,chb05,medication_titration,ali,38.00222222222222,0.54,0.15384615384615385,4.392667267075332,False,1.0,330.29647389041577,5.0,523.0,5.0,False
Glass-2,mlp,loo,chb05,realtime_alert,szcore,38.00222222222222,0.98,0.23076923076923078,1.56880973824119,False,1.0,82.10046196128881,5.0,130.0,5.0,False
Glass-2,mlp,loo,chb05,realtime_alert,ali,38.00222222222222,0.84,0.0,1.8825716858894281,False,1.0,150.3069995906672,5.0,238.0,5.0,False
Glass-2,mlp,loo,chb19,medication_titration,szcore,28.92888888888889,,,,False,,,,,,False
Glass-2,mlp,loo,chb19,medication_titration,ali,28.92888888888889,0.96,0.15384615384615385,4.53107855160395,False,0.0,2.4888615762789983,0.0,3.0,3.0,False
Glass-2,mlp,loo,chb19,realtime_alert,szcore,28.92888888888889,,,,False,,,,,,False
Glass-2,mlp,loo,chb19,realtime_alert,ali,28.92888888888889,,,,False,,,,,,False
Glass-2,mlp,loo,chb17,medication_titration,szcore,21.006666666666668,,,,False,,,,,,False
Glass-2,mlp,loo,chb17,medication_titration,ali,21.006666666666668,,,,False,,,,,,False
Glass-2,mlp,loo,chb17,realtime_alert,szcore,21.006666666666668,,,,False,,,,,,False
Glass-2,mlp,loo,chb17,realtime_alert,ali,21.006666666666668,,,,False,,,,,,False
Glass-2,mlp,loo,chb23,medication_titration,szcore,26.555555555555557,,,,False,,,,,,False
Glass-2,mlp,loo,chb23,medication_titration,ali,26.555555555555557,,,,False,,,,,,False
Glass-2,mlp,loo,chb23,realtime_alert,szcore,26.555555555555557,,,,False,,,,,,False
Glass-2,mlp,loo,chb23,realtime_alert,ali,26.555555555555557,,,,False,,,,,,False
Glass-2,mlp,loo,chb24,medication_titration,szcore,21.295555555555556,0.82,0.3333333333333333,4.30349483158709,False,1.0,65.36575185223835,16.0,58.0,16.0,False
Glass-2,mlp,loo,chb24,medication_titration,ali,21.295555555555556,0.54,0.13333333333333333,4.809788341185571,False,0.4375,24.793905874986958,7.0,22.0,16.0,False
Glass-2,mlp,loo,chb24,realtime_alert,szcore,21.295555555555556,0.97,0.3333333333333333,1.7720272835946838,False,1.0,36.063863090890116,16.0,32.0,16.0,False
Glass-2,mlp,loo,chb24,realtime_alert,ali,21.295555555555556,,,,False,,,,,,False
Glass-2,mlp,loo,chb08,medication_titration,szcore,20.005555555555556,0.93,0.15151515151515152,4.21875,False,1.0,7.198000555401277,5.0,6.0,5.0,False
Glass-2,mlp,loo,chb08,medication_titration,ali,20.005555555555556,0.84,0.09090909090909091,4.921875,False,0.0,9.59733407386837,0.0,8.0,5.0,False
Glass-2,mlp,loo,chb08,realtime_alert,szcore,20.005555555555556,0.96,0.15151515151515152,1.171875,False,1.0,3.5990002777006387,5.0,3.0,5.0,False
Glass-2,mlp,loo,chb08,realtime_alert,ali,20.005555555555556,0.89,0.09090909090909091,1.875,False,0.0,7.198000555401277,0.0,6.0,5.0,False
Glass-2,mlp,loo,chb11,medication_titration,szcore,34.79222222222222,0.91,0.06666666666666667,4.9267479603474,False,1.0,0.6898093443617667,5.0,1.0,5.0,True
Glass-2,mlp,loo,chb11,medication_titration,ali,34.79222222222222,0.67,0.0,4.358277041845776,False,0.8,0.6898093443617667,4.0,1.0,5.0,True
Glass-2,mlp,loo,chb11,realtime_alert,szcore,34.79222222222222,0.99,0.06666666666666667,1.705412755504869,False,1.0,0.6898093443617667,5.0,1.0,5.0,True
Glass-2,mlp,loo,chb11,realtime_alert,ali,34.79222222222222,0.77,0.0,1.8949030616720766,False,0.8,0.6898093443617667,4.0,1.0,5.0,True
Glass-2,mlp,loo,chb15,medication_titration,szcore,40.00888888888889,0.98,0.1,4.316274373698492,False,0.0,0.5998666962897133,0.0,1.0,20.0,False
Glass-2,mlp,loo,chb15,medication_titration,ali,40.00888888888889,0.78,0.05,4.543446709156307,False,0.0,0.0,0.0,0.0,20.0,False
Glass-2,mlp,loo,chb15,realtime_alert,szcore,40.00888888888889,,,,False,,,,,,False
Glass-2,mlp,loo,chb15,realtime_alert,ali,40.00888888888889,0.87,0.05,1.817378683662523,False,0.0,0.0,0.0,0.0,20.0,False
Glass-2,mlp,loo,chb20,medication_titration,szcore,27.59888888888889,0.99,0.47368421052631576,4.568890299040215,False,0.0,0.8696002254519103,0.0,1.0,8.0,False
Glass-2,mlp,loo,chb20,medication_titration,ali,27.59888888888889,0.95,0.21052631578947367,3.4266677242801618,False,0.0,1.7392004509038206,0.0,2.0,8.0,False
Glass-2,mlp,loo,chb20,realtime_alert,szcore,27.59888888888889,,,,False,,,,,,False
Glass-2,mlp,loo,chb20,realtime_alert,ali,27.59888888888889,0.96,0.21052631578947367,1.7133338621400809,False,0.0,0.8696002254519103,0.0,1.0,8.0,False
Glass-2,mlp,loo,chb07,medication_titration,szcore,59.047777777777775,0.95,0.4444444444444444,4.992746807798376,False,1.0,6.503208324708805,2.0,16.0,2.0,False
Glass-2,mlp,loo,chb07,medication_titration,ali,59.047777777777775,0.87,0.18518518518518517,4.992746807798376,False,0.0,2.0322526014715017,0.0,5.0,2.0,False
Glass-2,mlp,loo,chb07,realtime_alert,szcore,59.047777777777775,0.97,0.4444444444444444,0.8608184151376511,False,1.0,4.470955723237303,2.0,11.0,2.0,False
Glass-2,mlp,loo,chb07,realtime_alert,ali,59.047777777777775,0.91,0.18518518518518517,1.549473147247772,False,0.0,1.6258020811772012,0.0,4.0,2.0,False
Best-7,rf,5fold,0,medication_titration,szcore,75.74777777777778,0.81,0.175,4.928345592629212,False,0.0,0.3168409780998342,0.0,1.0,36.0,False
