config,model,scheme,fold,criterion,rule,test_recorded_hours,t_star,percentile_flagged,threshold_test,tuning_sens,tuning_fa,ceiling_met_on_tuning,test_sens,test_fa,test_tp,test_fp,test_ref_true,criterion_met_on_test
Glass-7,lr,5fold,1,medication_titration,szcore,203.5311111111111,0.99,0.024047425879271816,0.9955558180809021,0.6216216216216216,46.27012255006618,False,0.2,43.51177543154746,8,369,40,False
Glass-7,lr,5fold,1,medication_titration,ali,203.5311111111111,0.99,0.024047425879271816,0.9955558180809021,0.1891891891891892,39.813826380289505,False,0.1,44.21928397514986,4,375,40,False
Glass-7,lr,5fold,1,realtime_alert,szcore,203.5311111111111,0.99,0.024047425879271816,0.9955558180809021,0.6216216216216216,46.27012255006618,False,0.2,43.51177543154746,8,369,40,False
Glass-7,lr,5fold,1,realtime_alert,ali,203.5311111111111,0.99,0.024047425879271816,0.9955558180809021,0.1891891891891892,39.813826380289505,False,0.1,44.21928397514986,4,375,40,False
Glass-7,lr,5fold,2,medication_titration,szcore,312.25333333333333,0.99,0.010368563213383288,0.9911666512489319,0.5151515151515151,36.38581510847782,False,0.5675675675675675,21.36726589521329,21,278,37,False
Glass-7,lr,5fold,2,medication_titration,ali,312.25333333333333,0.99,0.010368563213383288,0.9911666512489319,0.30303030303030304,21.956957393046963,False,0.1891891891891892,17.13992911738332,7,223,37,False
Glass-7,lr,5fold,2,realtime_alert,szcore,312.25333333333333,0.99,0.010368563213383288,0.9911666512489319,0.5151515151515151,36.38581510847782,False,0.5675675675675675,21.36726589521329,21,278,37,False
Glass-7,lr,5fold,2,realtime_alert,ali,312.25333333333333,0.99,0.010368563213383288,0.9911666512489319,0.30303030303030304,21.956957393046963,False,0.1891891891891892,17.13992911738332,7,223,37,False
Glass-7,lr,5fold,3,medication_titration,szcore,153.02666666666667,0.97,0.0013704393054741082,0.9970226883888245,0.5151515151515151,4.956528390403101,True,0.45454545454545453,6.430251807963754,15,41,33,False
Glass-7,lr,5fold,3,medication_titration,ali,153.02666666666667,0.95,0.002173580479844981,0.9914982914924622,0.06060606060606061,4.681165702047372,True,0.0,5.959745578112747,0,38,33,False
Glass-7,lr,5fold,3,realtime_alert,szcore,153.02666666666667,0.99,0.0006756584482802581,0.999810516834259,0.45454545454545453,2.753626883557278,False,0.3333333333333333,3.136708199006709,11,20,33,False
Glass-7,lr,5fold,3,realtime_alert,ali,153.02666666666667,0.99,0.0006756584482802581,0.999810516834259,0.0,2.2029015068458224,False,0.0,2.1956957393046963,0,14,33,False
Glass-7,lr,5fold,4,medication_titration,szcore,174.31555555555556,0.96,0.0011450784228051408,0.9999631643295288,0.1388888888888889,4.881650118274548,True,0.0,0.9637694092450473,0,7,33,False
Glass-7,lr,5fold,4,medication_titration,ali,174.31555555555556,0.91,0.0020038872399089965,0.9841439723968506,0.0,4.556206777056245,True,0.0,2.891308227735142,0,21,33,False
Glass-7,lr,5fold,4,realtime_alert,szcore,174.31555555555556,0.98,0.0008136083530457579,0.9999973773956299,0.1388888888888889,1.952660047309819,True,0.0,0.9637694092450473,0,7,33,False
Glass-7,lr,5fold,4,realtime_alert,ali,174.31555555555556,0.99,0.0007081406035768634,0.9999990463256836,0.0,1.952660047309819,True,0.0,1.9275388184900946,0,14,33,False
Glass-7,lr,loo,chb16,medication_titration,szcore,17.0,0.99,0.0015757697369585873,0.9999997615814209,0.8571428571428571,7.903636073913633,False,0.0,7.0588235294117645,0,5,8,False
Glass-7,lr,loo,chb16,medication_titration,ali,17.0,0.98,0.0028918620640813026,0.9999972581863403,0.38095238095238093,4.716686044109749,True,0.0,9.88235294117647,0,7,8,False
Glass-7,lr,loo,chb16,realtime_alert,szcore,17.0,0.99,0.0015757697369585873,0.9999997615814209,0.8571428571428571,7.903636073913633,False,0.0,7.0588235294117645,0,5,8,False
Glass-7,lr,loo,chb16,realtime_alert,ali,17.0,0.99,0.0015757697369585873,0.9999997615814209,0.2857142857142857,2.8045160262274185,False,0.0,4.235294117647059,0,3,8,False
Glass-7,lr,loo,chb10,medication_titration,szcore,48.022222222222226,0.99,0.0011182894644352,0.9981977343559265,0.55,8.419761133370397,False,1.0,1.4993058769088383,7,3,7,True
Glass-7,lr,loo,chb10,medication_titration,ali,48.022222222222226,0.98,0.002549699978912256,0.9827373623847961,0.25,4.416923873243487,True,0.5714285714285714,5.497454881999074,4,11,7,False
Glass-7,lr,loo,chb10,realtime_alert,szcore,48.022222222222226,0.99,0.0011182894644352,0.9981977343559265,0.55,8.419761133370397,False,1.0,1.4993058769088383,7,3,7,True
Glass-7,lr,loo,chb10,realtime_alert,ali,48.022222222222226,0.99,0.0011182894644352,0.9981977343559265,0.2,1.6563464524663076,True,0.0,4.497917630726515,0,9,7,False
Glass-7,lr,loo,chb01+21,medication_titration,szcore,72.38,0.99,0.0014914022143865991,0.9090285301208496,0.2,12.37369996148034,False,0.7,7.626416137054435,7,23,10,False
Glass-7,lr,loo,chb01+21,medication_titration,ali,72.38,0.99,0.0014914022143865991,0.9090285301208496,0.2,2.5600758540993804,True,0.4,1.3263332412268583,4,4,10,False
Glass-7,lr,loo,chb01+21,realtime_alert,szcore,72.38,0.99,0.0014914022143865991,0.9090285301208496,0.2,12.37369996148034,False,0.7,7.626416137054435,7,23,10,False
Glass-7,lr,loo,chb01+21,realtime_alert,ali,72.38,0.99,0.0014914022143865991,0.9090285301208496,0.2,2.5600758540993804,False,0.4,1.3263332412268583,4,4,10,False
Glass-7,lr,loo,chb09,medication_titration,szcore,67.86555555555556,0.99,0.0003943273198417057,0.9999715089797974,0.05263157894736842,5.4755164983734,False,1.0,0.3536403673930483,4,1,4,True
Glass-7,lr,loo,chb09,medication_titration,ali,67.86555555555556,0.97,0.0017322235835903503,0.9946120977401733,0.0,3.3461489712281893,True,1.0,2.12184220435829,4,6,4,True
Glass-7,lr,loo,chb09,realtime_alert,szcore,67.86555555555556,0.99,0.0003943273198417057,0.9999715089797974,0.05263157894736842,5.4755164983734,False,1.0,0.3536403673930483,4,1,4,True
Glass-7,lr,loo,chb09,realtime_alert,ali,67.86555555555556,0.98,0.0008872364696438379,0.9981106519699097,0.0,1.5209768051037222,True,0.75,0.3536403673930483,3,1,4,False
Glass-7,lr,loo,chb18,medication_titration,szcore,33.63111111111111,0.99,0.0010446062458098816,0.8823121786117554,0.09523809523809523,6.061834453296746,False,0.6666666666666666,12.131624157526101,4,17,6,False
Glass-7,lr,loo,chb18,medication_titration,ali,33.63111111111111,0.99,0.0010446062458098816,0.8823121786117554,0.0,3.7044543881257894,True,0.0,2.854499801770847,0,4,6,False
Glass-7,lr,loo,chb18,realtime_alert,szcore,33.63111111111111,0.99,0.0010446062458098816,0.8823121786117554,0.09523809523809523,6.061834453296746,False,0.6666666666666666,12.131624157526101,4,17,6,False
Glass-7,lr,loo,chb18,realtime_alert,ali,33.63111111111111,0.99,0.0010446062458098816,0.8823121786117554,0.0,3.7044543881257894,False,0.0,2.854499801770847,0,4,6,False
Glass-7,lr,loo,chb13,medication_titration,szcore,11.0,0.97,0.00033613759232112343,0.9995459914207458,0.05263157894736842,4.43701621863883,True,0.0,6.545454545454546,0,3,10,False
Glass-7,lr,loo,chb13,medication_titration,ali,11.0,0.91,0.003221318593077433,0.9836164712905884,0.0,3.025238330890111,True,0.0,8.727272727272728,0,4,10,False
Glass-7,lr,loo,chb13,realtime_alert,szcore,11.0,0.99,0.00016806879616056172,0.99998939037323,0.0,2.016825553926741,False,0.0,4.363636363636364,0,2,10,False
Glass-7,lr,loo,chb13,realtime_alert,ali,11.0,0.94,0.0009337155342253429,0.9972360730171204,0.0,1.4117778877487186,True,0.0,0.0,0,0,10,False
Glass-7,lr,loo,chb02,medication_titration,szcore,34.26555555555556,0.96,0.00019167404459616104,0.9744266271591187,0.043478260869565216,3.154407133925393,True,0.3333333333333333,2.8016472648270043,1,4,3,False
Glass-7,lr,loo,chb02,medication_titration,ali,34.26555555555556,0.89,0.0030394027071676964,0.7808010578155518,0.0,3.745858471536404,True,0.0,4.902882713447258,0,7,3,False
Glass-7,lr,loo,chb02,realtime_alert,szcore,34.26555555555556,0.98,0.00010040069002656055,0.9918856620788574,0.043478260869565216,1.1829026752220224,True,0.0,1.4008236324135022,0,2,3,False
Glass-7,lr,loo,chb02,realtime_alert,ali,34.26555555555556,0.91,0.0014056096603718476,0.8542097806930542,0.0,1.3800531210923594,True,0.0,2.1012354486202534,0,3,3,False
Glass-7,lr,loo,chb14,medication_titration,szcore,26.0,0.97,0.00048674340033213077,0.940667450428009,0.11904761904761904,3.504552482391342,True,0.0,9.230769230769232,0,10,8,False
Glass-7,lr,loo,chb14,medication_titration,ali,26.0,0.91,0.002004237530779362,0.8883350491523743,0.0,4.5353032125064425,True,0.0,3.6923076923076925,0,4,8,False
Glass-7,lr,loo,chb14,realtime_alert,szcore,26.0,0.99,0.0002481436942869686,0.9508755803108215,0.09523809523809523,2.0615014602302013,False,0.0,5.538461538461539,0,6,8,False
Glass-7,lr,loo,chb14,realtime_alert,ali,26.0,0.97,0.00048674340033213077,0.940667450428009,0.0,1.855351314207181,True,0.0,0.0,0,0,8,False
Glass-7,lr,loo,chb06,medication_titration,szcore,58.733333333333334,0.98,0.0003421186011150532,0.9869165420532227,0.1891891891891892,2.736948808920426,True,0.0,3.6776390465380246,0,9,8,False
Glass-7,lr,loo,chb06,medication_titration,ali,58.733333333333334,0.93,0.0020146984287886466,0.8535780906677246,0.0,4.926507856056767,True,0.0,4.086265607264472,0,10,8,False
Glass-7,lr,loo,chb06,realtime_alert,szcore,58.733333333333334,0.99,0.00011403953370501774,0.9999877214431763,0.16216216216216217,0.2736948808920426,True,0.0,2.043132803632236,0,5,8,False
Glass-7,lr,loo,chb06,realtime_alert,ali,58.733333333333334,0.97,0.0006715661429295489,0.94593346118927,0.0,0.8210846426761278,True,0.0,2.043132803632236,0,5,8,False
Glass-7,lr,loo,chb03,medication_titration,szcore,37.00111111111111,0.99,0.017282546261361206,0.8161006569862366,0.17647058823529413,34.544819741184156,False,1.0,97.94300471457314,7,151,7,False
Glass-7,lr,loo,chb03,medication_titration,ali,37.00111111111111,0.99,0.017282546261361206,0.8161006569862366,0.0,24.81388460282242,False,0.5714285714285714,36.971862706825625,4,57,7,False
Glass-7,lr,loo,chb03,realtime_alert,szcore,37.00111111111111,0.99,0.017282546261361206,0.8161006569862366,0.17647058823529413,34.544819741184156,False,1.0,97.94300471457314,7,151,7,False
Glass-7,lr,loo,chb03,realtime_alert,ali,37.00111111111111,0.99,0.017282546261361206,0.8161006569862366,0.0,24.81388460282242,False,0.5714285714285714,36.971862706825625,4,57,7,False
Glass-7,lr,loo,chb12,medication_titration,szcore,20.685555555555556,0.99,0.017322157970211687,0.8489964604377747,0.9166666666666666,49.090146663698526,False,0.3333333333333333,103.26046086909814,9,89,27,False
Glass-7,lr,loo,chb12,medication_titration,ali,20.685555555555556,0.99,0.017322157970211687,0.8489964604377747,0.25,24.824629975719986,False,0.0,42.92850620400709,0,37,27,False
Glass-7,lr,loo,chb12,realtime_alert,szcore,20.685555555555556,0.99,0.017322157970211687,0.8489964604377747,0.9166666666666666,49.090146663698526,False,0.3333333333333333,103.26046086909814,9,89,27,False
Glass-7,lr,loo,chb12,realtime_alert,ali,20.685555555555556,0.99,0.017322157970211687,0.8489964604377747,0.25,24.824629975719986,False,0.0,42.92850620400709,0,37,27,False
Glass-7,lr,loo,chb22,medication_titration,szcore,30.002222222222223,0.99,0.013073911247954751,0.8816578984260559,0.9166666666666666,30.599538936836442,False,1.0,112.79164506332864,3,141,3,False
Glass-7,lr,loo,chb22,medication_titration,ali,30.002222222222223,0.99,0.013073911247954751,0.8816578984260559,0.16666666666666666,15.582053037946231,False,1.0,20.79845937337975,3,26,3,False
Glass-7,lr,loo,chb22,realtime_alert,szcore,30.002222222222223,0.99,0.013073911247954751,0.8816578984260559,0.9166666666666666,30.599538936836442,False,1.0,112.79164506332864,3,141,3,False
Glass-7,lr,loo,chb22,realtime_alert,ali,30.002222222222223,0.99,0.013073911247954751,0.8816578984260559,0.16666666666666666,15.582053037946231,False,1.0,20.79845937337975,3,26,3,False
Glass-7,lr,loo,chb04,medication_titration,szcore,146.6211111111111,0.99,0.0033583255232739768,0.9998949766159058,0.9090909090909091,16.307403936269917,False,0.5,9.002796323100357,2,55,4,False
Glass-7,lr,loo,chb04,medication_titration,ali,146.6211111111111,0.99,0.0033583255232739768,0.9998949766159058,0.18181818181818182,7.872539831302718,False,0.0,7.365924264354837,0,45,4,False
Glass-7,lr,loo,chb04,realtime_alert,szcore,146.6211111111111,0.99,0.0033583255232739768,0.9998949766159058,0.9090909090909091,16.307403936269917,False,0.5,9.002796323100357,2,55,4,False
Glass-7,lr,loo,chb04,realtime_alert,ali,146.6211111111111,0.99,0.0033583255232739768,0.9998949766159058,0.18181818181818182,7.872539831302718,False,0.0,7.365924264354837,0,45,4,False
Glass-7,lr,loo,chb05,medication_titration,szcore,38.00222222222222,0.96,0.00121764228375575,0.9997656941413879,0.7692307692307693,4.8705691350230005,True,1.0,0.0,5,0,5,True
Glass-7,lr,loo,chb05,medication_titration,ali,38.00222222222222,0.94,0.001864044977601395,0.9991542100906372,0.0,4.8705691350230005,True,0.2,2.5261680603473478,1,4,5,False
Glass-7,lr,loo,chb05,realtime_alert,szcore,38.00222222222222,0.99,0.0006764679354198611,0.9999531507492065,0.38461538461538464,1.6235230450076668,True,0.8,0.0,4,0,5,True
Glass-7,lr,loo,chb05,realtime_alert,ali,38.00222222222222,0.99,0.0006764679354198611,0.9999531507492065,0.0,1.6235230450076668,True,0.0,1.894626045260511,0,3,5,False
Glass-7,lr,loo,chb19,medication_titration,szcore,27.92888888888889,0.99,0.0022955476284846083,0.8020230531692505,0.6923076923076923,7.8478002378121285,False,1.0,12.030553787396563,3,14,3,False
Glass-7,lr,loo,chb19,medication_titration,ali,27.92888888888889,0.99,0.0022955476284846083,0.8020230531692505,0.19230769230769232,6.4209274673008325,False,0.3333333333333333,3.437301082113304,1,4,3,False
Glass-7,lr,loo,chb19,realtime_alert,szcore,27.92888888888889,0.99,0.0022955476284846083,0.8020230531692505,0.6923076923076923,7.8478002378121285,False,1.0,12.030553787396563,3,14,3,False
Glass-7,lr,loo,chb19,realtime_alert,ali,27.92888888888889,0.99,0.0022955476284846083,0.8020230531692505,0.19230769230769232,6.4209274673008325,False,0.3333333333333333,3.437301082113304,1,4,3,False
Glass-7,lr,loo,chb17,medication_titration,szcore,19.42888888888889,0.99,0.001490068936156277,0.9982994198799133,0.6071428571428571,4.597927002996512,True,0.6666666666666666,6.176369667162301,2,5,3,False
Glass-7,lr,loo,chb17,medication_titration,ali,19.42888888888889,0.99,0.001490068936156277,0.9982994198799133,0.10714285714285714,4.951613695534705,True,0.0,1.2352739334324603,0,1,3,False
Glass-7,lr,loo,chb17,realtime_alert,szcore,19.42888888888889,0.99,0.001490068936156277,0.9982994198799133,0.6071428571428571,4.597927002996512,False,0.6666666666666666,6.176369667162301,2,5,3,False
Glass-7,lr,loo,chb17,realtime_alert,ali,19.42888888888889,0.99,0.001490068936156277,0.9982994198799133,0.10714285714285714,4.951613695534705,False,0.0,1.2352739334324603,0,1,3,False
Glass-7,lr,loo,chb23,medication_titration,szcore,26.555555555555557,0.99,0.0018252438525787045,0.874699056148529,0.8076923076923077,4.100227790432802,True,0.42857142857142855,22.594142259414223,3,25,7,False
Glass-7,lr,loo,chb23,medication_titration,ali,26.555555555555557,0.99,0.0018252438525787045,0.874699056148529,0.15384615384615385,4.731032065884002,True,0.0,3.615062761506276,0,4,7,False
Glass-7,lr,loo,chb23,realtime_alert,szcore,26.555555555555557,0.99,0.0018252438525787045,0.874699056148529,0.8076923076923077,4.100227790432802,False,0.42857142857142855,22.594142259414223,3,25,7,False
Glass-7,lr,loo,chb23,realtime_alert,ali,26.555555555555557,0.99,0.0018252438525787045,0.874699056148529,0.15384615384615385,4.731032065884002,False,0.0,3.615062761506276,0,4,7,False
Glass-7,lr,loo,chb24,medication_titration,szcore,21.295555555555556,0.97,0.001717480397034089,0.9998775720596313,0.3333333333333333,3.8376803354416884,True,0.75,4.5079828863612645,12,4,16,True
Glass-7,lr,loo,chb24,medication_titration,ali,21.295555555555556,0.92,0.003885059105015043,0.9976688027381897,0.1,4.605216402530026,True,0.0,15.777940102264427,0,14,16,False
Glass-7,lr,loo,chb24,realtime_alert,szcore,21.295555555555556,0.98,0.0012081586241205315,0.9999321699142456,0.3,1.5350721341766753,True,0.5625,4.5079828863612645,9,4,16,False
Glass-7,lr,loo,chb24,realtime_alert,ali,21.295555555555556,0.99,0.0007699050055670054,0.9999709129333496,0.0,1.2792267784805627,True,0.0,0.0,0,0,16,False
Glass-7,lr,loo,chb08,medication_titration,szcore,20.005555555555556,0.98,0.0012272627657243043,0.9788089394569397,0.15151515151515152,3.550295857988165,True,1.0,1.1996667592335462,5,1,5,True
Glass-7,lr,loo,chb08,medication_titration,ali,20.005555555555556,0.92,0.0035502958579881655,0.9456571936607361,0.12121212121212122,3.7869822485207094,True,0.0,10.797000833101917,0,9,5,False
Glass-7,lr,loo,chb08,realtime_alert,szcore,20.005555555555556,0.99,0.0006903353057199211,0.9882120490074158,0.12121212121212122,1.1834319526627217,True,1.0,0.0,5,0,5,True
Glass-7,lr,loo,chb08,realtime_alert,ali,20.005555555555556,0.95,0.0024435678281832128,0.9589707255363464,0.12121212121212122,1.4201183431952662,True,0.0,8.397667314634823,0,7,5,False
Glass-7,lr,loo,chb11,medication_titration,szcore,34.79222222222222,0.97,0.0005836059775400124,0.9971501231193542,0.06666666666666667,4.965956317976833,True,0.4,0.0,2,0,5,False
Glass-7,lr,loo,chb11,medication_titration,ali,34.79222222222222,0.9,0.002864974798832788,0.9802108407020569,0.06666666666666667,4.201963038288089,True,0.2,3.449046721808833,1,5,5,False
Glass-7,lr,loo,chb11,realtime_alert,szcore,34.79222222222222,0.99,0.00034485807763728004,0.9983036518096924,0.06666666666666667,1.5279865593774868,True,0.4,0.0,2,0,5,False
Glass-7,lr,loo,chb11,realtime_alert,ali,34.79222222222222,0.94,0.0014059598549827571,0.9941031336784363,0.06666666666666667,1.336988239455301,True,0.0,2.7592373774470667,0,4,5,False
Glass-7,lr,loo,chb15,medication_titration,szcore,39.00888888888889,0.99,0.003012371089813683,0.6144332885742188,0.1111111111111111,5.325786325336078,False,0.1,35.06893015836847,2,57,20,False
Glass-7,lr,loo,chb15,medication_titration,ali,39.00888888888889,0.99,0.003012371089813683,0.6144332885742188,0.05555555555555555,3.936450762204927,True,0.0,6.152443887433064,0,10,20,False
Glass-7,lr,loo,chb15,realtime_alert,szcore,39.00888888888889,0.99,0.003012371089813683,0.6144332885742188,0.1111111111111111,5.325786325336078,False,0.1,35.06893015836847,2,57,20,False
Glass-7,lr,loo,chb15,realtime_alert,ali,39.00888888888889,0.99,0.003012371089813683,0.6144332885742188,0.05555555555555555,3.936450762204927,False,0.0,6.152443887433064,0,10,20,False
Glass-7,lr,loo,chb20,medication_titration,szcore,27.59888888888889,0.99,0.003313541638680673,0.8695100545883179,0.5294117647058824,9.28508100265979,False,0.0,21.740005636297756,0,25,8,False
Glass-7,lr,loo,chb20,medication_titration,ali,27.59888888888889,0.99,0.003313541638680673,0.8695100545883179,0.29411764705882354,6.383493189328606,False,0.0,9.565602479971012,0,11,8,False
Glass-7,lr,loo,chb20,realtime_alert,szcore,27.59888888888889,0.99,0.003313541638680673,0.8695100545883179,0.5294117647058824,9.28508100265979,False,0.0,21.740005636297756,0,25,8,False
